order_id,merchant_id,zone_id,checkout_timestamp,order_category,distance_km,merchant_notification_time,rider_notification_time,rider_arrival_time,out_for_delivery_time,delivery_timestamp
ORD009010,M002,Z5,2026-01-13 12:29:00,pharmacy,3.32,2026-01-13 12:29:41.776541,2026-01-13 12:31:16.484825,2026-01-13 12:43:26.335834,2026-01-13 12:43:26.335834,2026-01-13 13:00:50.837147
ORD009011,M000,Z7,2026-03-05 17:40:00,food,4.71,2026-03-05 17:41:52.174405,2026-03-05 17:42:23.951763,2026-03-05 17:52:06.883873,2026-03-05 18:01:53.689165,2026-03-05 18:19:31.428998
ORD009012,M034,Z6,2026-03-04 23:07:00,food,6.43,2026-03-04 23:08:09.935140,2026-03-04 23:09:09.084602,2026-03-04 23:24:32.233159,2026-03-05 00:26:28.827246,2026-03-05 00:55:46.036480
ORD009013,M031,Z1,2026-03-27 22:54:00,food,2.01,2026-03-27 22:54:33.391730,2026-03-27 22:56:20.138194,2026-03-27 23:12:45.484171,2026-03-27 23:21:13.640567,2026-03-27 23:31:34.440708
ORD009014,M069,Z6,2026-01-10 19:07:00,food,4.71,2026-01-10 19:08:17.522801,2026-01-10 19:08:44.930232,2026-01-10 19:24:19.875024,2026-01-10 19:59:25.845577,2026-01-10 20:22:46.055816
ORD009015,M010,Z3,2026-01-22 19:07:00,food,2.94,2026-01-22 19:08:41.036594,2026-01-22 19:09:34.529963,2026-01-22 19:20:23.207151,2026-01-22 20:03:08.821084,2026-01-22 20:15:10.471835
ORD009016,M006,Z5,2026-03-09 20:44:00,food,1.98,2026-03-09 20:45:12.535856,2026-03-09 20:45:15.522960,2026-03-09 20:57:45.354461,2026-03-09 21:16:31.495433,2026-03-09 21:27:55.826885
ORD009017,M063,Z1,2026-01-10 12:15:00,supermarket,4.9,2026-01-10 12:16:42.453733,2026-01-10 12:17:41.806519,2026-01-10 12:49:01.757217,2026-01-10 12:49:01.757217,2026-01-10 13:10:48.287755
ORD009018,M037,Z1,2026-03-01 19:08:00,pharmacy,3.42,2026-03-01 19:08:40.886484,2026-03-01 19:10:44.334533,2026-03-01 19:37:29.227626,2026-03-01 19:37:29.227626,2026-03-01 19:53:38.469172
ORD009019,M025,Z6,2026-01-05 23:13:00,food,6.83,2026-01-05 23:14:10.988845,2026-01-05 23:15:10.449643,2026-01-05 23:30:54.009555,2026-01-05 23:36:21.547599,2026-01-06 00:07:31.039306
ORD009020,M045,Z4,2026-02-12 22:52:00,food,1.4,2026-02-12 22:53:12.605357,2026-02-12 22:53:49.885930,2026-02-12 23:09:19.345996,2026-02-12 23:28:19.972558,2026-02-12 23:36:09.521098
ORD009021,M002,Z5,2026-01-14 20:05:00,pharmacy,7.11,2026-01-14 20:06:25.280851,2026-01-14 20:06:41.403934,2026-01-14 20:25:24.882309,2026-01-14 20:25:24.882309,2026-01-14 20:57:24.570845
ORD009022,M071,Z2,2026-02-25 13:43:00,supermarket,3.6,2026-02-25 13:44:32.267358,2026-02-25 13:44:44.266782,2026-02-25 13:56:58.789586,2026-02-25 14:06:06.727247,2026-02-25 14:24:06.762155
ORD009023,M069,Z6,2026-02-24 21:36:00,food,7.26,2026-02-24 21:37:25.123124,2026-02-24 21:38:48.129628,2026-02-24 21:52:40.619647,2026-02-24 21:54:16.766135,2026-02-24 22:26:59.746420
ORD009024,M050,Z7,2026-03-03 19:29:00,food,5.62,2026-03-03 19:29:42.803790,2026-03-03 19:31:27.175989,2026-03-03 19:53:42.360525,2026-03-03 20:09:12.344941,2026-03-03 20:33:09.305674
ORD009025,M040,Z3,2026-03-27 13:38:00,supermarket,5.53,2026-03-27 13:38:50.570129,2026-03-27 13:39:37.932373,2026-03-27 13:46:14.464502,2026-03-27 14:00:53.470399,2026-03-27 14:21:26.940708
ORD009026,M013,Z3,2026-02-05 13:31:00,supermarket,6.35,2026-02-05 13:32:46.682275,2026-02-05 13:33:01.308520,2026-02-05 13:43:57.735663,2026-02-05 13:54:54.362530,2026-02-05 14:17:09.601899
ORD009027,M007,Z5,2026-03-09 22:13:00,food,7.42,2026-03-09 22:14:11.260244,2026-03-09 22:14:51.917458,2026-03-09 22:30:22.719619,2026-03-09 23:12:55.268761,2026-03-09 23:44:52.132630
ORD009028,M002,Z5,2026-01-07 22:08:00,pharmacy,2.51,2026-01-07 22:09:13.027837,2026-01-07 22:10:01.222068,2026-01-07 22:22:04.305284,2026-01-07 22:22:04.305284,2026-01-07 22:35:20.814793
ORD009029,M070,Z2,2026-01-31 19:04:00,food,7.45,2026-01-31 19:05:19.928213,2026-01-31 19:05:19.990912,2026-01-31 19:29:30.250523,2026-01-31 20:03:47.963555,2026-01-31 20:36:55.604475
ORD009030,M034,Z6,2026-01-18 17:28:00,food,7.37,2026-01-18 17:28:50.456404,2026-01-18 17:29:37.986491,2026-01-18 17:39:03.773916,2026-01-18 17:55:16.188853,2026-01-18 18:22:46.206169
ORD009031,M056,Z8,2026-03-22 12:09:00,food,7.51,2026-03-22 12:09:39.083059,2026-03-22 12:10:31.140419,2026-03-22 12:28:50.633780,2026-03-22 12:45:39.821027,2026-03-22 13:14:45.842751
ORD009032,M023,Z8,2026-02-09 12:45:00,pharmacy,3.8,2026-02-09 12:46:33.200350,2026-02-09 12:47:02.855716,2026-02-09 13:00:59.208490,2026-02-09 13:07:51.218726,2026-02-09 13:24:59.610463
ORD009033,M027,Z2,2026-02-02 14:21:00,pharmacy,5.94,2026-02-02 14:22:29.729412,2026-02-02 14:22:21.830208,2026-02-02 14:41:29.349820,2026-02-02 14:41:29.349820,2026-02-02 15:08:09.281358
ORD009034,M054,Z7,2026-01-10 14:42:00,supermarket,7.17,2026-01-10 14:43:34.471672,2026-01-10 14:43:31.115291,2026-01-10 15:26:47.818027,2026-01-10 15:26:47.818027,2026-01-10 15:58:10.402612
ORD009035,M066,Z4,2026-03-02 16:21:00,pharmacy,6.96,2026-03-02 16:22:31.987093,2026-03-02 16:23:25.597194,2026-03-02 16:39:08.904170,2026-03-02 16:39:08.904170,2026-03-02 17:05:08.266563
ORD009036,M062,Z5,2026-01-06 14:57:00,food,7.53,2026-01-06 14:58:52.458934,2026-01-06 14:58:53.766650,2026-01-06 15:16:35.522048,2026-01-06 15:32:26.626405,2026-01-06 16:04:25.908626
ORD009037,M074,Z5,2026-03-24 23:41:00,supermarket,3.48,2026-03-24 23:42:08.804660,2026-03-24 23:43:34.625580,2026-03-25 00:10:11.595579,2026-03-25 00:20:58.934776,2026-03-25 00:36:53.603673
ORD009038,M068,Z4,2026-03-16 20:06:00,pharmacy,4.58,2026-03-16 20:06:43.005165,2026-03-16 20:07:10.465443,2026-03-16 20:24:52.385221,2026-03-16 20:24:52.385221,2026-03-16 20:45:28.668399
ORD009039,M020,Z6,2026-03-11 14:56:00,food,3.54,2026-03-11 14:56:55.744311,2026-03-11 14:57:50.429309,2026-03-11 15:14:41.567879,2026-03-11 15:19:08.098380,2026-03-11 15:36:18.904739
ORD009040,M027,Z2,2026-03-18 13:30:00,pharmacy,3.61,2026-03-18 13:31:07.170722,2026-03-18 13:31:42.015159,2026-03-18 13:43:06.586950,2026-03-18 13:43:06.586950,2026-03-18 14:00:35.860684
ORD009041,M002,Z5,2026-02-05 22:11:00,pharmacy,1.91,2026-02-05 22:12:05.355686,2026-02-05 22:13:23.667458,2026-02-05 22:38:22.964465,2026-02-05 22:38:22.964465,2026-02-05 22:48:38.905954
ORD009042,M042,Z2,2026-03-16 21:20:00,supermarket,1.5,2026-03-16 21:21:16.013548,2026-03-16 21:21:03.257886,2026-03-16 21:31:43.639277,2026-03-16 21:41:58.269410,2026-03-16 21:50:39.965207
ORD009043,M009,Z2,2026-01-10 16:21:00,food,5.08,2026-01-10 16:21:41.913267,2026-01-10 16:22:42.650050,2026-01-10 16:34:36.571568,2026-01-10 16:40:05.737173,2026-01-10 16:59:26.109585
ORD009044,M023,Z8,2026-02-28 10:07:00,pharmacy,0.51,2026-02-28 10:07:44.346976,2026-02-28 10:09:28.700748,2026-02-28 10:25:27.327876,2026-02-28 10:25:27.327876,2026-02-28 10:29:08.252448
ORD009045,M007,Z5,2026-03-05 22:21:00,food,7.59,2026-03-05 22:21:49.038269,2026-03-05 22:23:13.047913,2026-03-05 22:47:13.128885,2026-03-05 22:47:13.128885,2026-03-05 23:19:45.490762
ORD009046,M055,Z4,2026-02-27 15:11:00,pharmacy,4.7,2026-02-27 15:11:47.263275,2026-02-27 15:12:02.314474,2026-02-27 15:26:19.350301,2026-02-27 15:26:19.350301,2026-02-27 15:44:36.933116
ORD009047,M042,Z2,2026-02-08 13:58:00,supermarket,7.81,2026-02-08 13:59:17.680017,2026-02-08 13:59:27.073441,2026-02-08 14:11:32.654156,2026-02-08 14:22:33.136876,2026-02-08 14:55:43.205502
ORD009048,M070,Z2,2026-03-07 20:22:00,food,5.57,2026-03-07 20:22:50.606449,2026-03-07 20:24:13.560165,2026-03-07 20:42:01.826959,2026-03-07 20:42:01.826959,2026-03-07 21:07:42.293935
ORD009049,M001,Z4,2026-01-01 21:49:00,food,0.53,2026-01-01 21:50:33.195187,2026-01-01 21:51:20.698986,2026-01-01 22:07:54.335423,2026-01-01 22:10:26.580956,2026-01-01 22:16:18.917498
ORD009050,M019,Z3,2026-01-06 12:59:00,food,3.63,2026-01-06 13:00:56.960784,2026-01-06 13:01:16.486460,2026-01-06 13:10:19.532118,2026-01-06 13:29:34.375225,2026-01-06 13:43:58.219797
ORD009051,M018,Z8,2026-01-17 23:34:00,food,5.31,2026-01-17 23:34:58.931298,2026-01-17 23:35:49.126056,2026-01-17 23:53:05.209474,2026-01-17 23:58:18.241120,2026-01-18 00:19:22.320286
ORD009052,M049,Z6,2026-01-08 19:10:00,food,2.12,2026-01-08 19:11:01.839487,2026-01-08 19:11:43.885333,2026-01-08 19:26:43.051887,2026-01-08 19:31:22.551282,2026-01-08 19:43:18.496786
ORD009053,M027,Z2,2026-01-22 16:17:00,pharmacy,4.74,2026-01-22 16:17:32.186505,2026-01-22 16:18:59.834194,2026-01-22 16:30:23.345312,2026-01-22 16:30:23.345312,2026-01-22 16:47:54.814789
ORD009054,M046,Z8,2026-01-23 18:30:00,food,6.17,2026-01-23 18:31:58.560416,2026-01-23 18:31:37.342469,2026-01-23 18:39:07.481861,2026-01-23 19:12:39.873174,2026-01-23 19:34:37.936068
ORD009055,M023,Z8,2026-01-23 19:51:00,pharmacy,1.08,2026-01-23 19:52:03.174167,2026-01-23 19:52:05.164897,2026-01-23 20:07:36.428513,2026-01-23 20:09:56.594144,2026-01-23 20:17:41.570068
ORD009056,M052,Z3,2026-01-16 23:48:00,food,1.7,2026-01-16 23:48:31.932045,2026-01-16 23:50:23.799568,2026-01-17 00:00:22.554958,2026-01-17 00:24:21.605682,2026-01-17 00:31:11.367768
ORD009057,M066,Z4,2026-02-16 23:34:00,pharmacy,4.64,2026-02-16 23:34:36.317178,2026-02-16 23:35:03.074144,2026-02-17 00:05:49.845693,2026-02-17 00:05:49.845693,2026-02-17 00:26:17.924844
ORD009058,M010,Z3,2026-01-03 12:22:00,food,6.95,2026-01-03 12:22:52.475958,2026-01-03 12:23:11.477412,2026-01-03 12:29:44.903371,2026-01-03 13:11:48.162529,2026-01-03 13:35:12.225459
ORD009059,M065,Z2,2026-01-12 19:59:00,food,1.23,2026-01-12 20:00:41.569088,2026-01-12 20:00:49.788936,2026-01-12 20:15:47.001289,2026-01-12 20:50:25.025000,2026-01-12 20:58:18.427680
ORD009060,M035,Z5,2026-03-15 11:06:00,food,1.84,2026-03-15 11:06:32.887914,2026-03-15 11:07:27.663163,2026-03-15 11:13:58.315224,2026-03-15 11:29:35.724822,2026-03-15 11:37:32.452381
ORD009061,M021,Z5,2026-01-12 19:02:00,supermarket,2.7,2026-01-12 19:02:30.449777,2026-01-12 19:04:06.187796,2026-01-12 19:15:39.293260,2026-01-12 19:15:39.293260,2026-01-12 19:28:27.211461
ORD009062,M015,Z5,2026-01-16 12:07:00,food,7.33,2026-01-16 12:07:49.680924,2026-01-16 12:09:04.121349,2026-01-16 12:19:10.351456,2026-01-16 12:48:41.129130,2026-01-16 13:21:23.772333
ORD009063,M061,Z7,2026-02-26 12:57:00,food,1.91,2026-02-26 12:58:13.233265,2026-02-26 12:59:59.372668,2026-02-26 13:11:14.837250,2026-02-26 14:05:53.911142,2026-02-26 14:16:06.279837
ORD009064,M033,Z2,2026-03-03 13:30:00,food,2.51,2026-03-03 13:31:01.270905,2026-03-03 13:31:36.483196,2026-03-03 13:51:22.684045,2026-03-03 13:51:22.684045,2026-03-03 14:03:53.659235
ORD009065,M060,Z3,2026-02-21 12:15:00,food,4.03,2026-02-21 12:16:18.164637,2026-02-21 12:17:01.406867,2026-02-21 12:32:55.664218,2026-02-21 12:47:39.730671,2026-02-21 13:03:23.270852
ORD009066,M057,Z1,2026-01-24 14:09:00,food,5.38,2026-01-24 14:10:40.185183,2026-01-24 14:11:18.422608,2026-01-24 14:30:28.926843,2026-01-24 14:54:43.733343,2026-01-24 15:19:31.121647
ORD009067,M000,Z7,2026-01-28 22:18:00,food,1.36,2026-01-28 22:19:07.537037,2026-01-28 22:19:00.990927,2026-01-28 22:35:04.633743,2026-01-28 22:53:42.906771,2026-01-28 23:02:17.828138
ORD009068,M052,Z3,2026-01-25 19:47:00,food,7.16,2026-01-25 19:48:57.681354,2026-01-25 19:48:59.148114,2026-01-25 19:59:42.290114,2026-01-25 20:20:28.755659,2026-01-25 20:45:46.385254
ORD009069,M011,Z7,2026-02-11 12:34:00,food,1.59,2026-02-11 12:34:32.114714,2026-02-11 12:36:21.101785,2026-02-11 12:56:49.512788,2026-02-11 12:56:49.512788,2026-02-11 13:04:47.771017
ORD009070,M066,Z4,2026-01-30 19:10:00,pharmacy,7.5,2026-01-30 19:11:03.432189,2026-01-30 19:11:20.341147,2026-01-30 19:25:11.077603,2026-01-30 19:25:11.077603,2026-01-30 19:58:51.215355
ORD009071,M061,Z7,2026-03-02 21:06:00,food,3.57,2026-03-02 21:07:26.531774,2026-03-02 21:07:50.748662,2026-03-02 21:14:19.743617,2026-03-02 21:32:25.160310,2026-03-02 21:50:21.200481
ORD009072,M002,Z5,2026-01-04 11:04:00,pharmacy,4.1,2026-01-04 11:04:57.470819,2026-01-04 11:05:01.742500,2026-01-04 11:15:45.619935,2026-01-04 11:15:45.619935,2026-01-04 11:32:53.840940
ORD009073,M071,Z2,2026-02-09 15:07:00,supermarket,7.75,2026-02-09 15:07:37.952763,2026-02-09 15:08:28.642928,2026-02-09 15:18:39.387702,2026-02-09 15:18:39.387702,2026-02-09 15:45:54.439047
ORD009074,M033,Z2,2026-01-11 23:16:00,food,2.48,2026-01-11 23:17:07.405492,2026-01-11 23:17:20.130502,2026-01-11 23:31:17.060100,2026-01-11 23:42:40.474328,2026-01-11 23:55:16.930091
ORD009075,M019,Z3,2026-03-19 18:08:00,food,3.94,2026-03-19 18:09:26.503840,2026-03-19 18:10:11.229899,2026-03-19 18:28:20.495423,2026-03-19 18:28:20.495423,2026-03-19 18:40:44.776387
ORD009076,M068,Z4,2026-02-25 23:19:00,pharmacy,1.82,2026-02-25 23:20:34.747825,2026-02-25 23:21:51.513521,2026-02-25 23:49:22.939840,2026-02-25 23:49:22.939840,2026-02-25 23:58:36.825111
ORD009077,M061,Z7,2026-03-16 23:59:00,food,7.27,2026-03-16 23:59:43.305184,2026-03-17 00:00:27.113726,2026-03-17 00:07:04.117618,2026-03-17 00:51:48.114651,2026-03-17 01:22:11.935255
ORD009078,M056,Z8,2026-01-13 14:37:00,food,0.98,2026-01-13 14:38:45.464065,2026-01-13 14:38:36.159809,2026-01-13 14:49:13.155489,2026-01-13 14:56:58.396544,2026-01-13 15:03:05.091127
ORD009079,M021,Z5,2026-03-27 19:47:00,supermarket,2.83,2026-03-27 19:48:17.216387,2026-03-27 19:49:22.087899,2026-03-27 20:05:29.552450,2026-03-27 20:09:11.393046,2026-03-27 20:23:39.940656
ORD009080,M032,Z4,2026-02-06 16:38:00,food,4.14,2026-02-06 16:38:58.820948,2026-02-06 16:39:48.147504,2026-02-06 16:54:59.963293,2026-02-06 17:03:43.518885,2026-02-06 17:20:12.429567
ORD009081,M028,Z8,2026-02-09 21:27:00,food,2.52,2026-02-09 21:28:32.714166,2026-02-09 21:29:50.499474,2026-02-09 21:50:09.741821,2026-02-09 21:50:09.741821,2026-02-09 22:03:32.057093
ORD009082,M023,Z8,2026-03-04 19:48:00,pharmacy,1.23,2026-03-04 19:49:28.944604,2026-03-04 19:50:01.384334,2026-03-04 20:14:45.719518,2026-03-04 20:14:45.719518,2026-03-04 20:22:21.779294
ORD009083,M016,Z4,2026-01-04 18:12:00,supermarket,6.57,2026-01-04 18:12:42.344698,2026-01-04 18:14:40.759465,2026-01-04 18:25:50.317283,2026-01-04 18:41:49.606236,2026-01-04 19:08:01.320002
ORD009084,M036,Z4,2026-02-23 20:17:00,food,5.18,2026-02-23 20:17:33.264798,2026-02-23 20:18:15.483482,2026-02-23 20:33:01.335572,2026-02-23 20:33:01.335572,2026-02-23 20:56:48.829605
ORD009085,M061,Z7,2026-01-16 14:20:00,food,2.89,2026-01-16 14:20:46.953243,2026-01-16 14:21:29.590946,2026-01-16 14:43:06.272261,2026-01-16 14:55:13.956061,2026-01-16 15:10:59.163622
ORD009086,M060,Z3,2026-02-10 23:42:00,food,6.78,2026-02-10 23:43:23.835159,2026-02-10 23:44:29.066738,2026-02-10 23:56:28.145434,2026-02-11 01:02:38.867094,2026-02-11 01:25:22.908552
ORD009087,M022,Z2,2026-03-03 14:24:00,supermarket,4.24,2026-03-03 14:25:48.329675,2026-03-03 14:25:38.281722,2026-03-03 14:42:38.573509,2026-03-03 14:42:38.573509,2026-03-03 15:02:22.434352
ORD009088,M041,Z7,2026-02-27 20:14:00,pharmacy,6.29,2026-02-27 20:15:32.629347,2026-02-27 20:15:32.005709,2026-02-27 20:34:10.362625,2026-02-27 20:34:10.362625,2026-02-27 21:01:08.722245
ORD009089,M063,Z1,2026-03-18 13:31:00,supermarket,4.53,2026-03-18 13:32:49.184005,2026-03-18 13:33:35.942022,2026-03-18 14:05:26.518579,2026-03-18 14:05:26.518579,2026-03-18 14:26:01.395228
ORD009090,M038,Z1,2026-03-10 13:57:00,pharmacy,5.95,2026-03-10 13:58:28.879207,2026-03-10 13:58:52.142988,2026-03-10 14:35:13.638309,2026-03-10 14:35:13.638309,2026-03-10 15:01:32.237951
ORD009091,M047,Z7,2026-03-28 20:39:00,pharmacy,5.64,2026-03-28 20:39:57.322050,2026-03-28 20:41:19.059939,2026-03-28 20:52:23.583937,2026-03-28 20:52:23.583937,2026-03-28 21:17:32.781903
ORD009092,M031,Z1,2026-03-23 15:17:00,food,7.64,2026-03-23 15:17:52.434765,2026-03-23 15:18:49.196609,2026-03-23 15:29:53.964107,2026-03-23 15:31:22.482947,2026-03-23 15:58:55.358305
ORD009093,M047,Z7,2026-03-04 19:05:00,pharmacy,3.76,2026-03-04 19:06:10.311091,2026-03-04 19:07:27.861262,2026-03-04 19:23:00.759636,2026-03-04 19:23:00.759636,2026-03-04 19:39:32.810036
ORD009094,M051,Z6,2026-03-23 14:33:00,food,7.55,2026-03-23 14:34:04.934860,2026-03-23 14:35:59.201733,2026-03-23 14:56:59.897296,2026-03-23 14:58:52.596371,2026-03-23 15:34:53.142577
ORD009095,M040,Z3,2026-02-15 21:46:00,supermarket,5.03,2026-02-15 21:47:57.833385,2026-02-15 21:47:19.831007,2026-02-15 21:56:26.747886,2026-02-15 22:11:52.175514,2026-02-15 22:29:10.256341
ORD009096,M016,Z4,2026-02-08 19:10:00,supermarket,1.24,2026-02-08 19:11:37.875020,2026-02-08 19:11:38.595494,2026-02-08 19:33:48.514289,2026-02-08 19:42:33.748920,2026-02-08 19:49:26.235099
ORD009097,M004,Z3,2026-01-30 23:48:00,supermarket,1.1,2026-01-30 23:48:35.449822,2026-01-30 23:49:03.429556,2026-01-31 00:03:16.135672,2026-01-31 00:03:16.135672,2026-01-31 00:10:57.815626
ORD009098,M020,Z6,2026-02-04 21:50:00,food,6.2,2026-02-04 21:51:14.323899,2026-02-04 21:52:47.577151,2026-02-04 22:12:42.012361,2026-02-04 22:25:44.594700,2026-02-04 22:54:23.488547
ORD009099,M018,Z8,2026-01-29 20:15:00,food,5.15,2026-01-29 20:16:51.043983,2026-01-29 20:17:33.656757,2026-01-29 20:26:52.878198,2026-01-29 21:02:37.823203,2026-01-29 21:25:22.287332
ORD009100,M049,Z6,2026-03-08 18:33:00,food,0.61,2026-03-08 18:33:36.452548,2026-03-08 18:35:54.900729,2026-03-08 19:00:22.414117,2026-03-08 19:02:49.272098,2026-03-08 19:07:34.832576
ORD009101,M015,Z5,2026-02-11 21:36:00,food,5.43,2026-02-11 21:37:25.343372,2026-02-11 21:37:15.982743,2026-02-11 21:50:25.285400,2026-02-11 21:59:33.141381,2026-02-11 22:24:33.763134
ORD009102,M012,Z3,2026-02-10 19:41:00,food,3.53,2026-02-10 19:42:17.047952,2026-02-10 19:42:12.059089,2026-02-10 19:50:18.961712,2026-02-10 20:02:02.580048,2026-02-10 20:15:53.057645
ORD009103,M045,Z4,2026-01-16 15:40:00,food,1.32,2026-01-16 15:41:39.335295,2026-01-16 15:41:53.963662,2026-01-16 15:50:49.857150,2026-01-16 16:03:13.853056,2026-01-16 16:10:56.572801
ORD009104,M038,Z1,2026-01-26 15:26:00,pharmacy,1.83,2026-01-26 15:27:39.950336,2026-01-26 15:28:00.017402,2026-01-26 15:37:23.238155,2026-01-26 15:37:23.238155,2026-01-26 15:45:52.836373
ORD009105,M028,Z8,2026-03-26 16:26:00,food,4.22,2026-03-26 16:27:49.992162,2026-03-26 16:28:41.302156,2026-03-26 16:41:43.431118,2026-03-26 16:45:27.203276,2026-03-26 16:59:59.416401
ORD009106,M067,Z1,2026-01-09 12:45:00,food,4.93,2026-01-09 12:45:58.713780,2026-01-09 12:46:35.800987,2026-01-09 12:58:57.180228,2026-01-09 12:58:57.180228,2026-01-09 13:21:44.163518
ORD009107,M066,Z4,2026-03-28 19:10:00,pharmacy,7.5,2026-03-28 19:11:37.510039,2026-03-28 19:11:06.331154,2026-03-28 19:20:48.331770,2026-03-28 19:23:28.858783,2026-03-28 19:56:37.579676
ORD009108,M048,Z6,2026-01-18 20:18:00,pharmacy,2.72,2026-01-18 20:19:00.727455,2026-01-18 20:20:54.371030,2026-01-18 20:46:28.336721,2026-01-18 20:46:28.336721,2026-01-18 21:00:51.939214
ORD009109,M031,Z1,2026-02-09 23:27:00,food,6.82,2026-02-09 23:27:40.085995,2026-02-09 23:28:42.519586,2026-02-09 23:43:32.270945,2026-02-10 00:26:58.142702,2026-02-10 00:56:03.686945
ORD009110,M052,Z3,2026-01-02 22:37:00,food,1.3,2026-01-02 22:38:13.411396,2026-01-02 22:38:41.911685,2026-01-02 22:44:49.448962,2026-01-02 23:01:06.414594,2026-01-02 23:07:11.100126
ORD009111,M006,Z5,2026-02-18 13:26:00,food,4.93,2026-02-18 13:27:33.040356,2026-02-18 13:27:55.091983,2026-02-18 13:57:49.913833,2026-02-18 14:12:33.906642,2026-02-18 14:35:36.607361
ORD009112,M049,Z6,2026-01-06 21:57:00,food,0.63,2026-01-06 21:57:56.793987,2026-01-06 21:59:43.299528,2026-01-06 22:08:43.105989,2026-01-06 22:25:07.540794,2026-01-06 22:30:31.682137
ORD009113,M033,Z2,2026-01-11 23:58:00,food,1.0,2026-01-11 23:59:23.626165,2026-01-12 00:00:33.997032,2026-01-12 00:14:52.624338,2026-01-12 00:18:16.590271,2026-01-12 00:25:08.379229
ORD009114,M042,Z2,2026-01-22 19:14:00,supermarket,7.77,2026-01-22 19:14:59.230019,2026-01-22 19:15:00.940249,2026-01-22 19:27:44.380848,2026-01-22 19:37:48.663602,2026-01-22 20:12:40.509743
ORD009115,M037,Z1,2026-03-21 23:27:00,pharmacy,3.3,2026-03-21 23:28:18.071374,2026-03-21 23:29:54.032265,2026-03-21 23:37:02.083826,2026-03-21 23:56:43.320174,2026-03-22 00:13:13.643074
ORD009116,M025,Z6,2026-02-04 12:19:00,food,7.49,2026-02-04 12:20:21.869470,2026-02-04 12:20:59.184830,2026-02-04 12:28:26.914012,2026-02-04 12:44:07.912841,2026-02-04 13:17:30.786358
ORD009117,M058,Z3,2026-02-12 18:42:00,food,2.55,2026-02-12 18:42:31.711866,2026-02-12 18:44:06.649459,2026-02-12 18:58:34.306275,2026-02-12 19:15:21.928109,2026-02-12 19:24:19.546641
ORD009118,M051,Z6,2026-01-08 16:20:00,food,3.2,2026-01-08 16:21:32.841725,2026-01-08 16:22:06.304562,2026-01-08 16:33:10.865496,2026-01-08 16:36:28.678754,2026-01-08 16:49:34.647310
ORD009119,M051,Z6,2026-03-30 13:30:00,food,2.85,2026-03-30 13:30:30.805011,2026-03-30 13:32:00.426926,2026-03-30 13:52:08.137859,2026-03-30 14:32:19.308211,2026-03-30 14:47:51.472550
ORD009120,M031,Z1,2026-03-24 14:47:00,food,6.09,2026-03-24 14:48:04.827941,2026-03-24 14:49:22.507232,2026-03-24 15:10:04.831841,2026-03-24 15:17:13.820732,2026-03-24 15:45:40.800170
ORD009121,M038,Z1,2026-01-19 23:06:00,pharmacy,7.67,2026-01-19 23:07:01.968757,2026-01-19 23:08:25.669468,2026-01-19 23:28:02.130467,2026-01-19 23:28:02.130467,2026-01-20 00:00:00.579627
ORD009122,M030,Z5,2026-01-04 10:26:00,food,6.13,2026-01-04 10:26:41.632603,2026-01-04 10:28:22.663822,2026-01-04 10:40:15.646301,2026-01-04 11:00:20.566123,2026-01-04 11:23:50.138005
ORD009123,M014,Z8,2026-01-30 13:54:00,food,1.8,2026-01-30 13:55:18.527692,2026-01-30 13:55:42.112390,2026-01-30 14:20:26.517587,2026-01-30 14:35:18.048239,2026-01-30 14:45:13.334627
ORD009124,M003,Z7,2026-03-10 11:30:00,pharmacy,1.73,2026-03-10 11:31:17.422028,2026-03-10 11:31:40.483926,2026-03-10 11:42:36.403755,2026-03-10 11:42:36.403755,2026-03-10 11:51:15.731626
ORD009125,M016,Z4,2026-01-08 14:20:00,supermarket,4.83,2026-01-08 14:21:34.204455,2026-01-08 14:22:01.552946,2026-01-08 14:36:02.601506,2026-01-08 14:52:52.591571,2026-01-08 15:16:24.099555
ORD009126,M060,Z3,2026-02-13 17:20:00,food,3.77,2026-02-13 17:21:11.198638,2026-02-13 17:22:49.299882,2026-02-13 17:30:14.776638,2026-02-13 17:30:14.776638,2026-02-13 17:41:30.076478
ORD009127,M030,Z5,2026-03-15 18:39:00,food,6.72,2026-03-15 18:39:43.807956,2026-03-15 18:40:39.254919,2026-03-15 18:49:49.535811,2026-03-15 18:56:54.434518,2026-03-15 19:22:12.178507
ORD009128,M025,Z6,2026-03-10 23:15:00,food,4.35,2026-03-10 23:16:55.926347,2026-03-10 23:17:14.098909,2026-03-10 23:28:45.759009,2026-03-11 00:14:21.639155,2026-03-11 00:36:32.530974
ORD009129,M028,Z8,2026-03-16 19:35:00,food,3.24,2026-03-16 19:36:52.528012,2026-03-16 19:36:21.006231,2026-03-16 20:00:52.340012,2026-03-16 20:00:52.340012,2026-03-16 20:15:09.388258
ORD009130,M022,Z2,2026-02-21 23:03:00,supermarket,1.44,2026-02-21 23:03:48.892769,2026-02-21 23:04:52.028177,2026-02-21 23:22:39.628988,2026-02-21 23:22:39.628988,2026-02-21 23:31:33.865697
ORD009131,M041,Z7,2026-02-11 16:53:00,pharmacy,7.7,2026-02-11 16:54:46.714003,2026-02-11 16:55:24.509461,2026-02-11 17:08:08.754780,2026-02-11 17:08:08.754780,2026-02-11 17:35:11.204924
